rank,term,n_tokens,freq
117,"lattice gauge theory",3,23
118,"physical states",2,23
119,"classical limit",2,23
120,"type ii",2,23
121,"supersymmetry breaking",2,23
122,"large class",2,23
123,"matrix elements",2,23
124,"virasoro constraints",2,22
125,"lie algebra",2,22
126,"conformal matter",2,22
127,"two particle",2,22
128,"fermion masses",2,22
129,"ward identities",2,22
130,"black hole",2,22
131,"scalar field theory",3,22
132,"scalar potential",2,22
133,"decay rate",2,22
134,"mass spectrum",2,22
135,"banach spaces",2,22
136,"three point",2,21
137,"loop algebra",2,21
138,"non local",2,21
139,"flat space",2,21
140,"beta function",2,21
141,"wave function",2,21
142,"gauge invariance",2,21
143,"four dimensional",2,21
144,"form factor",2,21
145,"new physics",2,21
146,"new variables",2,20
147,"hamiltonian reduction",2,20
148,"low energy effective",3,20
149,"einstein gravity",2,20
150,"conformal field",2,20
151,"infty algebra",2,20
152,"loop level",2,20
153,"discrete symmetry",2,20
154,"exactly solvable",2,20
155,"numerical simulation",2,20
156,"early universe",2,20
157,"correlation function",2,20
158,"fock space",2,19
159,"hamiltonian formulation",2,19
160,"higher dimensions",2,19
161,"free field",2,19
162,"string theories",2,19
163,"vector fields",2,19
164,"two dimensional quantum",3,19
165,"hilbert space",2,19
166,"non standard",2,19
167,"mean field theory",3,19
168,"pure su",2,19
169,"dark matter",2,19
170,"quark masses",2,19
171,"heavy quark",2,19
172,"physical spectrum",2,18
173,"chern simons term",3,18
174,"domain walls",2,18
175,"virasoro algebra",2,18
176,"left right",2,18
177,"infinite number",2,18
178,"harmonic oscillator",2,18
179,"magnetic field",2,18
180,"heisenberg model",2,18
181,"effective field",2,18
182,"long range",2,18
183,"gauge group",2,18
184,"differential equation",2,18
185,"second order",2,18
186,"finite size",2,18
187,"monte carlo simulations",3,18
188,"chiral symmetry breaking",3,18
189,"chiral perturbation theory",3,18
190,"light quarks",2,18
191,"heavy meson",2,18
192,"landau ginzburg",2,17
193,"chiral anomaly",2,17
194,"non compact",2,17
195,"physical properties",2,17
196,"particle physics",2,17
197,"semi classical",2,17
198,"energy scale",2,17
199,"scalar fields",2,17
200,"cross sections",2,17
201,"induced qcd",2,17
202,"gauge coupling",2,17
203,"closed form",2,16
204,"2d gravity coupled",3,16
205,"planck scale",2,16
206,"electric charge",2,16
207,"global symmetries",2,16
208,"energy momentum",2,16
209,"infinite set",2,16
210,"strong cp problem",3,16
211,"minimal supersymmetric",2,16
212,"batalin vilkovisky",2,16
213,"off shell",2,16
214,"critical behavior",2,16
215,"lattice gauge",2,16
216,"lower bound",2,16
217,"current algebra",2,16
218,"sigma models",2,16
219,"new formulation",2,16
220,"critical value",2,16
221,"tree level",2,16
222,"effective lagrangian",2,16
223,"energy density",2,16
224,"energy spectrum",2,16
225,"pair production",2,16
226,"lattice simulations",2,16
227,"solar neutrino problem",3,16
228,"complex structure",2,15
229,"operator formalism",2,15
230,"phase structure",2,15
231,"supersymmetric vacua",2,15
232,"higher spin",2,15
233,"yang baxter",2,15
234,"hole background",2,15
235,"de sitter",2,15
236,"strong interaction",2,15
237,"self similar",2,15
238,"dimensional quantum",2,15
239,"finite volume",2,15
240,"ghost number",2,15
241,"complete set",2,15
242,"two types",2,15
243,"sum over",2,15
244,"non critical",2,15
245,"final states",2,15
246,"fermion number",2,15
247,"commutation relations",2,15
248,"spin systems",2,15
249,"self consistent",2,15
250,"quenched approximation",2,15
251,"decay rates",2,15
252,"cp violating",2,15
253,"ssc lhc",2,15
254,"background charge",2,14
255,"physical interpretation",2,14
256,"time like",2,14
257,"hawking radiation",2,14
258,"critical string",2,14
259,"liouville theory",2,14
260,"fixed points",2,14
261,"heterotic string theory",3,14
262,"semiclassical approximation",2,14
263,"irreducible representations",2,14
264,"green functions",2,14
265,"explicit form",2,14
266,"wess zumino",2,14
267,"recursion relations",2,14
268,"broken phase",2,14
269,"magnetic monopole",2,14
270,"loop corrections",2,14
271,"topological field theory",3,14
272,"angular momentum",2,14
273,"models coupled",2,14
274,"phase diagram",2,14
275,"topological charge",2,14
276,"non standard model",3,14
277,"new mechanism",2,14
278,"power law",2,14
279,"hubbard model",2,14
280,"monte carlo simulation",3,14
281,"staggered fermions",2,14
282,"perturbative qcd",2,14
283,"classical level",2,13
284,"canonical quantization",2,13
285,"collective field",2,13
286,"algebraic structures",2,13
287,"gravitational wave",2,13
288,"poisson bracket",2,13
289,"gauge symmetries",2,13
290,"kac moody",2,13
291,"explicit construction",2,13
292,"hole solutions",2,13
293,"bosonic string theory",3,13
294,"conformal symmetry",2,13
295,"adjoint representation",2,13
296,"chiral gauge theories",3,13
297,"charged fermions",2,13
298,"tree amplitudes",2,13
299,"energy levels",2,13
300,"tau function",2,13
301,"kac moody algebra",3,13
302,"size scaling",2,13
303,"superconformal algebras",2,13
304,"group equations",2,13
305,"otimes su",2,13
306,"stress tensor",2,13
307,"high energies",2,13
308,"expectation values",2,13
309,"spontaneous breaking",2,13
310,"kazakov migdal model",3,13
311,"linear systems",2,13
312,"square lattice",2,13
313,"weak interactions",2,13
314,"electroweak theory",2,13
315,"electroweak symmetry breaking",3,13
316,"supersymmetric standard model",3,13
317,"neutrino masses",2,13
318,"qcd corrections",2,13
319,"mt gev",2,13
320,"cross section",2,13
321,"cp violation",2,13
322,"conformal gauge",2,12
323,"euclidean space",2,12
324,"string equation",2,12
325,"scale invariant",2,12
326,"toda theories",2,12
327,"free field theory",3,12
328,"orbifold models",2,12
329,"physical quantities",2,12
330,"ahler manifolds",2,12
331,"asymptotic behaviour",2,12
332,"wave scattering",2,12
333,"differential operators",2,12
334,"non vanishing",2,12
335,"point functions",2,12
336,"tensor product",2,12
337,"static solutions",2,12
338,"specific heat",2,12
339,"topological field theories",3,12
340,"quantum corrections",2,12
341,"first class",2,12
342,"two dimensional black holes",4,12
343,"bethe ansatz",2,12
344,"wess zumino witten model",4,12
345,"supergravity model",2,12
346,"low energy effective action",4,12
347,"low lying",2,12
348,"mass splittings",2,12
349,"vacuum expectation value",3,12
350,"effective field theory",3,12
351,"lowest order",2,12
352,"spin chains",2,12
353,"mixing angles",2,12
354,"yang baxter equation",3,12
355,"heavy fermions",2,12
356,"lattice qed",2,12
357,"large nc",2,12
358,"scalar sector",2,12
359,"baryon number",2,12
360,"gauge bosons",2,12
361,"first order phase transitions",4,12
362,"upper bound",2,12
363,"cluster algorithm",2,12
364,"heavy mesons",2,12
365,"isgur wise function",3,12
366,"heavy quarks",2,12
367,"hadron colliders",2,12
368,"parameter family",2,11
369,"calabi yau",2,11
370,"riemann surfaces",2,11
371,"fundamental group",2,11
372,"non abelian gauge theory",4,11
373,"closed string theory",3,11
374,"background independent",2,11
375,"hermitian matrix model",3,11
376,"theta term",2,11
377,"current algebras",2,11
378,"vertex models",2,11
379,"dynamical wilson",2,11
380,"spherically symmetric",2,11
381,"hole evaporation",2,11
382,"arbitrary values",2,11
383,"superstring theory",2,11
384,"point like",2,11
385,"charged particles",2,11
386,"effective hamiltonian",2,11
387,"master equation",2,11
388,"explicit calculation",2,11
389,"critical exponents",2,11
390,"integral equations",2,11
391,"hopf algebra",2,11
392,"supergravity theories",2,11
393,"lattice gauge theories",3,11
394,"loop approximation",2,11
395,"magnetic flux",2,11
396,"callan giddings harvey",3,11
397,"sine gordon",2,11
398,"duality symmetries",2,11
399,"3d ising model",3,11
400,"asymptotic behavior",2,11
401,"magnetic moments",2,11
402,"differential calculus",2,11
403,"renormalization group equations",3,11
404,"local operators",2,11
405,"weak coupling",2,11
406,"critical point",2,11
407,"two body",2,11
408,"scaling properties",2,11
409,"upper limit",2,11
410,"numerical calculations",2,11
411,"detailed analysis",2,11
412,"wilson fermions",2,11
413,"final state",2,11
414,"algebraic curves",2,11
415,"strong constraints",2,11
416,"high precision",2,11
417,"banach space",2,11
418,"finite size scaling",3,11
419,"yukawa coupling",2,11
420,"lattices up",2,11
421,"monte carlo methods",3,11
422,"electroweak baryogenesis",2,11
423,"minimal supersymmetric standard model",4,11
424,"bar nu",2,11
425,"pi gamma",2,11
426,"non critical string",3,10
427,"collective field theory",3,10
428,"non abelian case",3,10
429,"affine algebra",2,10
430,"chiral gauge",2,10
431,"loop representation",2,10
432,"non polynomial",2,10
433,"gravitational collapse",2,10
434,"two dimensional quantum gravity",4,10
435,"threshold corrections",2,10
436,"witten model",2,10
437,"central charges",2,10
438,"phase transitions",2,10
439,"magnetic field theory",3,10
440,"infty symmetry",2,10
441,"back reaction",2,10
442,"lower bounds",2,10
443,"curvature singularity",2,10
444,"knizhnik zamolodchikov",2,10
445,"peccei quinn",2,10
446,"symmetry violating",2,10
447,"dimensional quantum field theory",4,10
448,"particle density",2,10
449,"dynamical systems",2,10
450,"naked singularity",2,10
451,"global structure",2,10
452,"modular invariant",2,10
453,"renormalization group flow",3,10
454,"initial state",2,10
455,"topological invariants",2,10
456,"kac moody algebras",3,10
457,"heterotic string",2,10
458,"global symmetry",2,10
459,"thermodynamic bethe ansatz",3,10
460,"differential equations",2,10
461,"momentum space",2,10
462,"chern simons action",3,10
463,"time dimensions",2,10
464,"random surface",2,10
465,"antisymmetric tensor",2,10
466,"algebraic structure",2,10
467,"vacuum structure",2,10
468,"integral approach",2,10
469,"point correlation functions",3,10
470,"scattering amplitude",2,10
471,"self dual yang mills",4,10
472,"scaling limit",2,10
473,"stable under",2,10
474,"renormalization group equation",3,10
475,"quantum affine",2,10
476,"transfer matrix model",3,10
477,"schwinger model",2,10
478,"supersymmetric extension",2,10
479,"thermal equilibrium",2,10
480,"time evolution",2,10
481,"non commutative",2,10
482,"toy model",2,10
483,"leading order parameter",3,10
484,"chiral lagrangian",2,10
485,"generating function",2,10
486,"heterotic strings",2,10
487,"dimension operators",2,10
488,"axial vector",2,10
489,"neutral currents",2,10
490,"probability distribution",2,10
491,"proton decay",2,10
492,"integral representation",2,10
493,"new features",2,10
494,"loop calculations",2,10
495,"vector valued",2,10
496,"density fluctuations",2,10
497,"charge density",2,10
498,"nu tau",2,10
499,"baryon asymmetry",2,10
500,"mixing angle",2,10
501,"tan beta",2,10
502,"semileptonic decays",2,10
503,"lorentz invariant",2,9
504,"many body",2,9
505,"modular invariance",2,9
506,"unitary minimal",2,9
507,"proper time",2,9
508,"constraints imposed",2,9
509,"symmetric spaces",2,9
510,"simplicial quantum gravity",3,9
511,"einstein maxwell",2,9
512,"gauge invariant",2,9
513,"descent equations",2,9
514,"quantum groups",2,9
515,"boundary condition",2,9
516,"tensor products",2,9
517,"quantum fluctuations",2,9
518,"two dimensional quantum gravity coupled",5,9
519,"explicit formulae",2,9
520,"singular vectors",2,9
521,"higher dimension",2,9
522,"quantum mechanical",2,9
523,"relativistic particle",2,9
524,"arbitrary dimension",2,9
525,"simple proof",2,9
526,"configuration space",2,9
527,"nonlinear sigma model",3,9
528,"green schwarz superstring",3,9
529,"background metric",2,9
530,"charged black",2,9
531,"robertson walker",2,9
532,"energy momentum tensor",3,9
533,"modular group",2,9
534,"hamiltonian structure",2,9
535,"numerical solution",2,9
536,"coset model",2,9
537,"central extension",2,9
538,"algebraic approach",2,9
539,"quantum group equations",3,9
540,"soliton solutions",2,9
541,"spontaneous symmetry breaking",3,9
542,"dimensional quantum gravity",3,9
543,"dilaton gravity",2,9
544,"meissner effect",2,9
545,"dirac equation",2,9
546,"discrete set",2,9
547,"stability analysis",2,9
548,"periodic boundary conditions",3,9
549,"full theory",2,9
550,"new algorithm",2,9
551,"asymptotic freedom",2,9
552,"large enough",2,9
553,"wilson loops",2,9
554,"goldstone bosons",2,9
555,"anomalous dimension",2,9
556,"quark symmetry",2,9
557,"mean field",2,9
558,"four fermion",2,9
559,"tev region",2,9
560,"sum rule",2,9
561,"quark spin",2,9
562,"locally convex",2,9
563,"data indicate",2,9
564,"md ms",2,9
565,"vector meson",2,9
566,"weak scale",2,9
567,"strong interactions",2,9
568,"quark effective",2,9
569,"mh gev",2,9
570,"scattering process",2,9
571,"right handed",2,9
572,"self energy",2,9
573,"radiative decay",2,9
574,"branching ratio",2,9
575,"zero recoil",2,9
576,"quark gluon",2,9
577,"neutron electric dipole moment",4,9
578,"radiative decays",2,9
579,"super gravity",2,8
580,"path integral approach",3,8
581,"coupling unification",2,8
582,"drinfeld sokolov",2,8
583,"riemann surface",2,8
584,"abelian gauge",2,8
585,"four point",2,8
586,"lower dimensional",2,8
587,"consistency conditions",2,8
588,"critical string theories",3,8
589,"area preserving diffeomorphisms",3,8
590,"initial conditions",2,8
591,"two dimensional quantum field",4,8
592,"loop expansion",2,8
593,"operator product expansion",3,8
594,"dimensional black hole",3,8
595,"energy effective action",3,8
596,"bosonic strings",2,8
597,"highest weight representations",3,8
598,"hall effect",2,8
599,"long wavelength",2,8
600,"event horizon",2,8
601,"quantum field theories",3,8
602,"hall effect fqhe",3,8
603,"langevin equation",2,8
604,"topological yang mills theory",4,8
605,"canonical structure",2,8
606,"lecture notes",2,8
607,"antisymmetric tensor fields",3,8
608,"calabi yau manifolds",3,8
609,"landau ginzburg theories",3,8
610,"space time dimension",3,8
611,"curvature term",2,8
612,"linear dilaton",2,8
613,"conformal invariance",2,8
614,"new technique",2,8
615,"ring structure",2,8
616,"saddle point",2,8
617,"bosonic string",2,8
618,"conformally invariant",2,8
619,"free scalar",2,8
620,"fundamental representation",2,8
621,"canonical transformation",2,8
622,"feynman diagrams",2,8
623,"dirac operator",2,8
624,"non abelian gauge theories",4,8
625,"random surfaces",2,8
626,"sine gordon model",3,8
627,"particle states",2,8
628,"quantization procedure",2,8
629,"revised version",2,8
630,"four dimensional quantum",3,8
631,"special geometry",2,8
632,"nonrelativistic limit",2,8
633,"group theoretic",2,8
634,"unitary representations",2,8
635,"brst formalism",2,8
636,"bound state",2,8
637,"dilaton gravity coupled",3,8
638,"mass gap",2,8
639,"per unit length",3,8
640,"time independent",2,8
641,"superstring models",2,8
642,"wilson lines",2,8
643,"running coupling constant",3,8
644,"phi4 theory",2,8
645,"four dimensional quantum gravity",4,8
646,"complex plane",2,8
647,"electromagnetic interactions",2,8
648,"lattice gauge coupling",3,8
649,"explicit expressions",2,8
650,"special values",2,8
651,"fine tuning",2,8
652,"gamma ray",2,8
653,"magnetic fields",2,8
654,"lattice spacing",2,8
655,"matrix element",2,8
656,"symmetric phase",2,8
657,"fermi surface",2,8
658,"two sets",2,8
659,"vacuum expectation values",3,8
660,"dispersion relation",2,8
661,"higgs fields",2,8
662,"numerical analysis",2,8
663,"problems related",2,8
664,"qcd sum rules",3,8
665,"power spectrum",2,8
666,"existing data",2,8
667,"electron phonon",2,8
668,"xy model",2,8
669,"potts model",2,8
670,"energy effective",2,8
671,"strongly interacting",2,8
672,"triviality bound",2,8
673,"bag model",2,8
674,"electroweak scale",2,8
675,"boson couplings",2,8
676,"production cross sections",3,8
677,"extended technicolor",2,8
678,"nuclear matter",2,8
679,"left right symmetric",3,8
680,"weak decays",2,8
681,"rho parameter",2,8
682,"skyrme model",2,8
683,"twisted sectors",2,7
684,"conserved charges",2,7
685,"extended superconformal",2,7
686,"closed string",2,7
687,"wzw model",2,7
688,"topological yang mills",3,7
689,"simply laced",2,7
690,"affine toda theories",3,7
691,"superconformal symmetry",2,7
692,"topological phase",2,7
693,"ground ring",2,7
694,"fusion rules",2,7
695,"aharonov bohm",2,7
696,"vacuum polarization",2,7
697,"spin connection",2,7
698,"anomaly free",2,7
699,"spin currents",2,7
700,"physical observables",2,7
701,"moduli spaces",2,7
702,"mirror symmetry",2,7
703,"operator product",2,7
704,"state interaction",2,7
705,"spin liquid",2,7
706,"dimensional regularization",2,7
707,"ward identity",2,7
708,"poisson brackets",2,7
709,"reissner nordstr om",3,7
710,"massless fields",2,7
711,"topological defects",2,7
712,"brst charge",2,7
713,"feigin fuchs",2,7
714,"arbitrary potential",2,7
715,"bicovariant differential calculus",3,7
716,"extended objects",2,7
717,"path integrals",2,7
718,"simple lie algebras",3,7
719,"group equation",2,7
720,"primary field",2,7
721,"critical points",2,7
722,"multicritical points",2,7
723,"two dimensional black hole",4,7
724,"conformal field theories",3,7
725,"two loop level",3,7
726,"gaugino condensation",2,7
727,"differential geometry",2,7
728,"analytic structure",2,7
729,"gravitational field",2,7
730,"special attention",2,7
731,"open string theory",3,7
732,"superconformal algebra",2,7
733,"information loss",2,7
734,"expansion around",2,7
735,"high temperatures",2,7
736,"strong coupling regime",3,7
737,"non unitary",2,7
738,"space time dimensions",3,7
739,"spin chain",2,7
740,"qcd lagrangian",2,7
741,"self dual chern simons",4,7
742,"short distance",2,7
743,"phase space time",3,7
744,"two loop order",3,7
745,"minkowski space",2,7
746,"surface tension",2,7
747,"free parameters",2,7
748,"massless scalar",2,7
749,"kdv equation",2,7
750,"green schwarz",2,7
751,"latex file",2,7
752,"su schrieffer heeger",3,7
753,"qcd vacuum",2,7
754,"real time",2,7
755,"critical dimension",2,7
756,"charged current",2,7
757,"scale invariance",2,7
758,"renormalization scheme",2,7
759,"universality class",2,7
760,"non relativistic",2,7
761,"domain wall",2,7
762,"complete classification",2,7
763,"self interacting",2,7
764,"extrinsic curvature",2,7
765,"zero momentum",2,7
766,"large distance",2,7
767,"higgs doublets",2,7
768,"excited states",2,7
769,"single particle",2,7
770,"dimensional reduction",2,7
771,"intermediate states",2,7
772,"spin correlations",2,7
773,"equivalence principle",2,7
774,"zeta function",2,7
775,"heat bath",2,7
776,"asymptotically free",2,7
777,"schr odinger",2,7
778,"massive quarks",2,7
779,"yukawa model",2,7
780,"spin wave",2,7
781,"postscript figures",2,7
782,"anonymous ftp",2,7
783,"higgs doublet",2,7
784,"big bang",2,7
785,"spin dependent",2,7
786,"string tension",2,7
787,"gravitational waves",2,7
788,"density perturbations",2,7
789,"inflationary models",2,7
790,"spin glass",2,7
791,"half filling",2,7
792,"numerical data",2,7
793,"magnetic moment",2,7
794,"heavy higgs mass",3,7
795,"beta decay constants",3,7
796,"mass matrix elements",3,7
797,"strange quark",2,7
798,"quark potential",2,7
799,"doublet model",2,7
800,"two flavors",2,7
801,"gamma ray bursts",3,7
802,"lepton number",2,7
803,"quark mass matrices",3,7
804,"heavy quark effective",3,7
805,"symmetry breaking sector",3,7
806,"total cross section",3,7
807,"particle masses",2,7
808,"higgs boson masses",3,7
809,"perturbative qcd corrections",3,7
810,"transverse momentum",2,7
811,"2d supergravity",2,6
812,"superstring compactifications",2,6
813,"inner product",2,6
814,"axion field",2,6
815,"condensed matter",2,6
816,"holomorphic maps",2,6
817,"bogomol nyi bound",3,6
818,"schwinger dyson",2,6
819,"neveu schwarz",2,6
820,"coulomb gas",2,6
821,"quantum cosmology",2,6
822,"vector field theory",3,6
823,"initial data",2,6
824,"highest weight",2,6
825,"hawking temperature",2,6
826,"two step",2,6
827,"wznw model",2,6
828,"spacetime supersymmetry",2,6
829,"rational conformal",2,6
830,"gauged wzw model",3,6
831,"dimensional black holes",3,6
832,"first order parameter",3,6
833,"winding number",2,6
834,"point correlation function",3,6
835,"coupling region",2,6
836,"time reversal",2,6
837,"stochastic quantization",2,6
838,"higher derivative",2,6
839,"einstein gravity coupled",3,6
840,"scattering theories",2,6
841,"multi particle",2,6
842,"ghost fields",2,6
843,"integrable hierarchies",2,6
844,"theta pi",2,6
845,"non local operators",3,6
846,"lorentz group",2,6
847,"affine toda",2,6
848,"gauge fixing",2,6
849,"duality invariant",2,6
850,"long distance",2,6
851,"wilson line",2,6
852,"gluon plasma",2,6
853,"generating functional",2,6
854,"discrete gauge",2,6
855,"flipped su",2,6
856,"chiral potts model",3,6
857,"spatial dimensions",2,6
858,"class constraints",2,6
859,"euclidean quantum",2,6
860,"coadjoint orbits",2,6
861,"trace anomaly",2,6
862,"charged dilaton",2,6
863,"thermodynamic limit",2,6
864,"three point functions",3,6
865,"imaginary part",2,6
866,"random matrix model",3,6
867,"long range interaction",3,6
868,"coset space",2,6
869,"discrete series",2,6
870,"composite operators",2,6
871,"expectation value",2,6
872,"abelian gauge theories",3,6
873,"antifield formalism",2,6
874,"gravitational instanton",2,6
875,"open problems",2,6
876,"group analysis",2,6
877,"non singular",2,6
878,"sufficient conditions",2,6
879,"non perturbatively",2,6
880,"expanding universe",2,6
881,"integral over",2,6
882,"time dependence",2,6
883,"feynman diagram",2,6
884,"double scaling limit",3,6
885,"general procedure",2,6
886,"beta functions",2,6
887,"covariant gauges",2,6
888,"brst invariant",2,6
889,"two loops",2,6
890,"quantum group equation",3,6
891,"pure gravity",2,6
892,"length scale",2,6
893,"discrete symmetries",2,6
894,"fourier transform",2,6
895,"mass matrix",2,6
896,"duality transformation",2,6
897,"massive vector",2,6
898,"half integer",2,6
899,"schrodinger equation",2,6
900,"kinetic term",2,6
901,"differential forms",2,6
902,"small perturbations",2,6
903,"braid statistics",2,6
904,"nearest neighbor",2,6
905,"cp n-1",2,6
906,"hopping parameter",2,6
907,"statistical mechanics",2,6
908,"shell model",2,6
909,"modular invariant partition functions",4,6
910,"physics salamanca",2,6
911,"rational conformal field theory",4,6
912,"theoretical physics",2,6
913,"temperature dependence",2,6
914,"high energy scale",3,6
915,"grand unified theories",3,6
916,"completely integrable",2,6
917,"distribution functions",2,6
918,"self avoiding",2,6
919,"finitely many",2,6
920,"lower limit",2,6
921,"correlation length",2,6
922,"gravitational radiation",2,6
923,"lattice actions",2,6
924,"negative curvature",2,6
925,"neutron scattering",2,6
926,"cluster algorithms",2,6
927,"strongly correlated",2,6
928,"thermal fluctuations",2,6
929,"molecular dynamics",2,6
930,"finite size scaling analysis",4,6
931,"heavy fermion",2,6
932,"monte carlo algorithm",3,6
933,"valence quarks",2,6
934,"hadronic matter",2,6
935,"quark mass spectrum",3,6
936,"asymptotic scaling",2,6
937,"scale lambda",2,6
938,"strong coupling constant",3,6
939,"heavy quark mass",3,6
940,"lambda phi4",2,6
941,"flux tube",2,6
942,"gribov copies",2,6
943,"higgs particles",2,6
944,"neutron star",2,6
945,"galactic halo",2,6
946,"too small",2,6
947,"cosmic microwave",2,6
948,"critical bubbles",2,6
949,"higgs sector",2,6
950,"invisible axion",2,6
951,"ssc energies",2,6
952,"nambu jona lasinio model",4,6
953,"mesons containing",2,6
954,"large scale structure",3,6
955,"deep inelastic scattering",3,6
956,"meson masses",2,6
957,"solar neutrinos",2,6
958,"meson decays",2,6
959,"heavy mesons containing",3,6
960,"parity violating",2,6
961,"heavy ion collisions",3,6
962,"tau decay",2,6
963,"available data",2,6
964,"marinari parisi",2,5
965,"free scalar field theory",4,5
966,"super virasoro algebra",3,5
967,"extended superconformal algebra",3,5
968,"turaev viro",2,5
969,"dilatonic black holes",3,5
970,"black hole background",3,5
971,"open closed strings",3,5
972,"heterotic superstring",2,5
973,"vertex operator",2,5
974,"gauged wzw",2,5
975,"crossing symmetry",2,5
976,"selection rules",2,5
977,"ashtekar variables",2,5
978,"regularization scheme",2,5
979,"negative cosmological constant",3,5
980,"nambu goto",2,5
981,"non critical strings",3,5
982,"coadjoint orbit",2,5
983,"wheeler dewitt equation",3,5
984,"semi classical solutions",3,5
985,"topological gravity",2,5
986,"higher genus",2,5
987,"quantum hall effect",3,5
988,"non zero temperature",3,5
989,"jones polynomial",2,5
990,"dynkin diagrams",2,5
991,"thermodynamic bethe ansatz tba",4,5
992,"background radiation",2,5
993,"brst operator",2,5
994,"lie group",2,5
995,"gauged wess zumino witten model",5,5
996,"infinite dimensional quantum",3,5
997,"covariantly constant",2,5
998,"supersymmetric sigma model",3,5
999,"hamiltonian structures",2,5
1000,"exact conformal",2,5
1001,"brst quantization",2,5
1002,"charged black holes",3,5
1003,"anomaly cancellation",2,5
1004,"tight binding",2,5
1005,"kdv type",2,5
1006,"self duality",2,5
1007,"arbitrary level",2,5
1008,"screening operators",2,5
1009,"infty gravity",2,5
1010,"wznw models",2,5
1011,"target manifold",2,5
1012,"toda equations",2,5
1013,"phys lett",2,5
1014,"giving rise",2,5
1015,"scaling behaviour",2,5
1016,"schr odinger equation",3,5
1017,"non unitary minimal",3,5
1018,"euclidean quantum gravity",3,5
1019,"euclidean path integral",3,5
1020,"momentum tensor",2,5
1021,"tachyon field",2,5
1022,"2d dilaton",2,5
1023,"hair theorems",2,5
1024,"quantum numbers",2,5
1025,"violating operators",2,5
1026,"tensor fields",2,5
1027,"gauge coupling unification",3,5
1028,"order parameter space",3,5
1029,"curved space",2,5
1030,"hamiltonian constraint",2,5
1031,"world line",2,5
1032,"planck mass",2,5
1033,"moduli dependent",2,5
1034,"simple cubic",2,5
1035,"graviton dilaton",2,5
1036,"lagrange multiplier",2,5
1037,"supersymmetric yang mills",3,5
1038,"open strings",2,5
1039,"sinh gordon",2,5
1040,"superconformal field theory",3,5
1041,"four point functions",3,5
1042,"symplectic structure",2,5
1043,"zn orbifolds",2,5
1044,"power series",2,5
1045,"mapped onto",2,5
1046,"first class constraints",3,5
1047,"two dimensional regularization",3,5
1048,"difference equations",2,5
1049,"simple lie algebra",3,5
1050,"boson exchange",2,5
1051,"two dimensional reduction",3,5
1052,"field theoretic",2,5
