rank,term,n_tokens,freq
4871,"edge state",2,10
4872,"accurate positions",2,10
4873,"thermal bath",2,10
4874,"two body simulations",3,10
4875,"solar units",2,10
4876,"two commuting",2,10
4877,"line bundles",2,10
4878,"stable orbit",2,10
4879,"strong shocks",2,10
4880,"within arcsec",2,10
4881,"magnitude limited",2,10
4882,"burst grb afterglows",3,10
4883,"compton reflection",2,10
4884,"thermal instability",2,10
4885,"air showers",2,10
4886,"coupled map",2,10
4887,"soluble model",2,10
4888,"three body problem",3,10
4889,"directed flow",2,10
4890,"strange quarks",2,10
4891,"ccd vertex detector",3,10
4892,"events per",2,10
4893,"lax representation",2,10
4894,"half plane",2,10
4895,"natural assumptions",2,10
4896,"strangeness production",2,10
4897,"simple cubic lattice",3,10
4898,"manifestly covariant",2,10
4899,"entropy bounds",2,10
4900,"leading order nnlo",3,10
4901,"jet production cross sections",4,10
4902,"maximal mixing",2,10
4903,"experimental consequences",2,10
4904,"wrong sign",2,10
4905,"see saw",2,10
4906,"recurrence relations",2,10
4907,"order g2",2,10
4908,"tevatron run",2,10
4909,"inflaton potential",2,10
4910,"solar neutrino mass",3,10
4911,"forward scattering amplitude",3,10
4912,"persistent currents",2,10
4913,"radiation reaction",2,10
4914,"topologically stable",2,10
4915,"law behaviour",2,10
4916,"four dimensional reduction",3,10
4917,"second derivatives",2,10
4918,"josephson junction",2,10
4919,"ordinary differential equation",3,10
4920,"becomes negligible",2,10
4921,"temporal evolution",2,10
4922,"low temperature dependence",3,10
4923,"random phase transitions",3,10
4924,"al ga",2,10
4925,"asymptotically exact",2,10
4926,"stripe order",2,10
4927,"single crystalline",2,10
4928,"non zero point",3,10
4929,"post agb",2,10
4930,"accelerated electrons",2,10
4931,"redshift estimates",2,10
4932,"hamiltonian describing",2,10
4933,"bessel function",2,10
4934,"toric varieties",2,10
4935,"logarithmic approximation",2,10
4936,"hard diffraction",2,10
4937,"nuclear magnetic",2,10
4938,"jacobian matrix",2,10
4939,"sensitive tests",2,10
4940,"symmetry restoration",2,10
4941,"bessel functions",2,10
4942,"effective action describing",3,10
4943,"hst wfpc2 images",3,10
4944,"low redshift survey",3,10
4945,"small scale structures",3,10
4946,"anharmonic oscillators",2,10
4947,"replica symmetric",2,10
4948,"fermi motion",2,10
4949,"polarized deep inelastic scattering",4,10
4950,"non abelian gauge theories",4,10
4951,"linear superposition",2,9
4952,"orthonormal basis",2,9
4953,"moving mirror",2,9
4954,"level repulsion",2,9
4955,"fault tolerant quantum computation",4,9
4956,"fourier modes",2,9
4957,"invariant subspace",2,9
4958,"decoherence free",2,9
4959,"contained events",2,9
4960,"electric dipole moments",3,9
4961,"compton wavelength",2,9
4962,"orthogonal ensemble",2,9
4963,"goes through",2,9
4964,"kdv hierarchy",2,9
4965,"nonlinear schrodinger equation",3,9
4966,"zero bias conductance",3,9
4967,"asymmetric exclusion process",3,9
4968,"plane magnetoresistance",2,9
4969,"low temperatures below",3,9
4970,"few months",2,9
4971,"sublattice magnetization",2,9
4972,"self energy distribution",3,9
4973,"low lying excitations",3,9
4974,"regular lattices",2,9
4975,"experimental data suggest",3,9
4976,"quasiparticle weight",2,9
4977,"off equilibrium",2,9
4978,"normal fluid",2,9
4979,"ferromagnetic metal",2,9
4980,"giant magnetoresistance",2,9
4981,"massively parallel",2,9
4982,"three body collisions",3,9
4983,"charge densities",2,9
4984,"jahn teller distortion",3,9
4985,"scanning tunneling spectroscopy",3,9
4986,"time scale dependence",3,9
4987,"anomalously large",2,9
4988,"growth rates",2,9
4989,"thermal activation",2,9
4990,"high temperature dependent",3,9
4991,"spin correlation function",3,9
4992,"tunneling amplitude",2,9
4993,"moving vortex",2,9
4994,"total area",2,9
4995,"resistivity rho",2,9
4996,"self energy spectrum",3,9
4997,"states having",2,9
4998,"gross pitaevskii",2,9
4999,"boson peak",2,9
5000,"power law plus",3,9
5001,"transition probability distribution",3,9
5002,"condensation bec",2,9
5003,"two point correlator",3,9
5004,"virial theorem",2,9
5005,"channel kondo effect",3,9
5006,"wide angle",2,9
5007,"paramagnetic phase transition",3,9
5008,"theoretic approach",2,9
5009,"strain rate",2,9
5010,"smooth crossover",2,9
5011,"chance probability",2,9
5012,"long time series",3,9
5013,"bias conductance",2,9
5014,"second harmonic generation",3,9
5015,"ac conductivity",2,9
5016,"single electron transistor",3,9
5017,"localized regime",2,9
5018,"critical temperature tc",3,9
5019,"excitation frequencies",2,9
5020,"zn impurities",2,9
5021,"end points",2,9
5022,"correlated basis",2,9
5023,"averages over",2,9
5024,"rate equations",2,9
5025,"magnetization process",2,9
5026,"energy density fluctuations",3,9
5027,"nambu goldstone",2,9
5028,"seiberg witten theory",3,9
5029,"klein bottle",2,9
5030,"bps state",2,9
5031,"manifolds admitting",2,9
5032,"njl model",2,9
5033,"massive scalar field theory",4,9
5034,"hidden symmetries",2,9
5035,"higher order parameter",3,9
5036,"non linear sigma models",4,9
5037,"brane systems",2,9
5038,"ideally suited",2,9
5039,"ward takahashi identity",3,9
5040,"maxwell chern simons",3,9
5041,"hawking temperature",2,9
5042,"dirichlet branes",2,9
5043,"anomalous magnetic moment",3,9
5044,"chiral lagrangians",2,9
5045,"calogero sutherland",2,9
5046,"scale factors",2,9
5047,"su xsu",2,9
5048,"ahler metric",2,9
5049,"bosonic strings",2,9
5050,"calabi yau three",3,9
5051,"systematic derivation",2,9
5052,"integration measure",2,9
5053,"wznw model",2,9
5054,"hermitian matrices",2,9
5055,"variable theories",2,9
5056,"ten dimensional",2,9
5057,"group summary",2,9
5058,"specific choices",2,9
5059,"faddeev popov",2,9
5060,"coxeter group",2,9
5061,"faraday effect",2,9
5062,"scale structure formation",3,9
5063,"highest energies",2,9
5064,"single peaked",2,9
5065,"broad emission lines",3,9
5066,"angular momentum transfer",3,9
5067,"tidal disruption",2,9
5068,"massive star formation rate",4,9
5069,"remarkably simple",2,9
5070,"slope parameter",2,9
5071,"pds spectrum",2,9
5072,"highest energy",2,9
5073,"radio loud quasars",3,9
5074,"power law potentials",3,9
5075,"mas yr",2,9
5076,"egret observations",2,9
5077,"line profile",2,9
5078,"young supernova remnant",3,9
5079,"metallicity dependence",2,9
5080,"adiabatic index",2,9
5081,"mm sources",2,9
5082,"spectroscopic redshifts",2,9
5083,"varying speed",2,9
5084,"spectral shape",2,9
5085,"quiescent state",2,9
5086,"slow decay",2,9
5087,"diffuse gamma",2,9
5088,"line strength",2,9
5089,"infrared photometry",2,9
5090,"accretion disk corona",3,9
5091,"electron positron pairs",3,9
5092,"least squares",2,9
5093,"covering factor",2,9
5094,"broad absorption lines",3,9
5095,"strongly affect",2,9
5096,"magnitude brighter",2,9
5097,"flat cold dark matter",4,9
5098,"interplanetary network",2,9
5099,"data base",2,9
5100,"mass outflow",2,9
5101,"double neutron",2,9
5102,"big bang nucleosynthesis bbn",4,9
5103,"proportional counter array",3,9
5104,"cyg x-1",2,9
5105,"source code",2,9
5106,"free absorption",2,9
5107,"bow shock",2,9
5108,"einstein ring",2,9
5109,"halpha nii",2,9
5110,"faint end",2,9
5111,"direction dependent",2,9
5112,"co emission lines",3,9
5113,"chemical enrichment",2,9
5114,"basic principles",2,9
5115,"monitoring data",2,9
5116,"cosmic star",2,9
5117,"data compiled",2,9
5118,"extra galactic",2,9
5119,"powerful radio",2,9
5120,"kpc scales",2,9
5121,"dust enshrouded",2,9
5122,"optical rotation",2,9
5123,"rotational motion",2,9
5124,"transmitted through",2,9
5125,"charged hadrons",2,9
5126,"hubble space telescope hst observations",5,9
5127,"cepheid variables",2,9
5128,"total mass fraction",3,9
5129,"largest scales",2,9
5130,"light element",2,9
5131,"late stages",2,9
5132,"eclipsing binary",2,9
5133,"intermediate polar",2,9
5134,"magnitude longer",2,9
5135,"iras jy",2,9
5136,"hierarchical structure formation",3,9
5137,"long slit spectroscopy",3,9
5138,"chemical equilibrium",2,9
5139,"main feature",2,9
5140,"doppler factor",2,9
5141,"dust obscured",2,9
5142,"short enough",2,9
5143,"band center",2,9
5144,"kilohertz quasi periodic oscillations qpos",5,9
5145,"striking feature",2,9
5146,"giant molecular clouds",3,9
5147,"primary fields",2,9
5148,"faint radio source",3,9
5149,"zero bias",2,9
5150,"ultraluminous iras",2,9
5151,"blue compact",2,9
5152,"matter antimatter",2,9
5153,"unusually large",2,9
5154,"balmer lines",2,9
5155,"mass concentration",2,9
5156,"direct image",2,9
5157,"principal axes",2,9
5158,"theory fails",2,9
5159,"schwarzschild radius",2,9
5160,"lyapunov exponents",2,9
5161,"highly nonlinear",2,9
5162,"strictly local",2,9
5163,"reversal symmetry",2,9
5164,"hamiltonian flow",2,9
5165,"quantum affine algebras",3,9
5166,"cr manifolds",2,9
5167,"equations satisfied",2,9
5168,"chern simons theory",3,9
5169,"canonical bases",2,9
5170,"conformal transformations",2,9
5171,"poisson brackets",2,9
5172,"time derivative",2,9
5173,"quantum cohomology",2,9
5174,"algebra hat",2,9
5175,"moment map",2,9
5176,"semi stable",2,9
5177,"homotopy type",2,9
5178,"real forms",2,9
5179,"finite cyclic",2,9
5180,"vanishing theorems",2,9
5181,"compact lie group",3,9
5182,"contact structure",2,9
5183,"vassiliev knot invariants",3,9
5184,"conformal blocks",2,9
5185,"tracy widom",2,9
5186,"signal processing",2,9
5187,"hyperelliptic curve",2,9
5188,"orientable surface",2,9
5189,"updated version",2,9
5190,"boundary value",2,9
5191,"principal series",2,9
5192,"higgs field",2,9
5193,"thin thermal",2,9
5194,"black hole thermodynamics",3,9
5195,"physical assumptions",2,9
5196,"fundamental constants",2,9
5197,"quantum cosmology",2,9
5198,"conformally coupled",2,9
5199,"global monopole",2,9
5200,"co ordinate",2,9
5201,"own galaxy",2,9
5202,"singularity free energy",3,9
5203,"tevatron run ii",3,9
5204,"neutrinoless double beta",3,9
5205,"eta mixing",2,9
5206,"spectator model",2,9
5207,"dense qcd",2,9
5208,"gluon resummation",2,9
5209,"fermion pair",2,9
5210,"minimal supersymmetric particle",3,9
5211,"atmospheric neutrino anomaly",3,9
5212,"bar nu tau",3,9
5213,"structure function g1",3,9
5214,"cp violating phase",3,9
5215,"grand unified theories",3,9
5216,"isgur wise",2,9
5217,"nue nu",2,9
5218,"soft pions",2,9
5219,"three jet production",3,9
5220,"electron positron annihilation",3,9
5221,"pair production cross sections",4,9
5222,"break chiral symmetry",3,9
5223,"defect formation",2,9
5224,"discrete symmetry breaking",3,9
5225,"parameter xi",2,9
5226,"background subtraction",2,9
5227,"driven inflation",2,9
5228,"lorentz factors",2,9
5229,"gluon distribution",2,9
5230,"running coupling constant",3,9
5231,"tevatron collider",2,9
5232,"large nc expansion",3,9
5233,"missing energy",2,9
5234,"dipole moment",2,9
5235,"four fermion operators",3,9
5236,"lightest cp",2,9
5237,"muon anomalous magnetic moment",4,9
5238,"quenched chiral",2,9
5239,"phenomenological constraints",2,9
5240,"nu tau lepton",3,9
5241,"coupling unification",2,9
5242,"strong coupling constant alphas",4,9
5243,"neutralino annihilation",2,9
5244,"cabibbo suppressed",2,9
5245,"aleph measurements",2,9
5246,"snd detector",2,9
5247,"monte carlo code",3,9
5248,"pulse shape",2,9
5249,"heavy flavour",2,9
5250,"parity violating coupling",3,9
5251,"glueball states",2,9
5252,"clover action",2,9
5253,"wess zumino action",3,9
5254,"quadrupole moment",2,9
5255,"easily generalized",2,9
5256,"soft core",2,9
5257,"proceeds via",2,9
5258,"nucleon force",2,9
5259,"many astrophysical",2,9
5260,"kaon photoproduction",2,9
5261,"shell constraints",2,9
5262,"gell mann",2,9
5263,"nonlinear schr odinger",3,9
5264,"inhomogeneous magnetic field",3,9
5265,"euler equation",2,9
5266,"plasmon resonance",2,9
5267,"beam dynamics",2,9
5268,"formation occurs",2,9
5269,"scaling property",2,9
5270,"self consistent description",3,9
5271,"external electromagnetic field",3,9
5272,"delayed feedback",2,9
5273,"conductance quantization",2,9
5274,"entanglement swapping",2,9
5275,"error correcting codes",3,9
5276,"schroedinger operators",2,9
5277,"vector potentials",2,9
5278,"bogoliubov equations",2,9
5279,"scalar qed",2,9
5280,"central parts",2,9
5281,"roughly speaking",2,9
5282,"holomorphic function",2,9
5283,"pure gauge theories",3,9
5284,"fermionic system",2,9
5285,"axion mass",2,9
5286,"short proof",2,9
5287,"asymptotic expansions",2,9
5288,"two dimensional qcd",3,9
5289,"spontaneous breakdown",2,9
5290,"critical dimension",2,9
5291,"hawking radiation field",3,9
5292,"poincare invariance",2,9
5293,"two descriptions",2,9
5294,"effective lagrangian describing",3,9
5295,"derived categories",2,9
5296,"free bosonic",2,9
5297,"primary operators",2,9
5298,"integrable hierarchies",2,9
5299,"chern simons gravity",3,9
5300,"initial singularity",2,9
5301,"near extremal",2,9
5302,"chiral multiplets",2,9
5303,"de gennes",2,9
5304,"physical mechanism",2,9
5305,"closed paths",2,9
5306,"escape rate",2,9
5307,"finite size scaling exponents",4,9
5308,"angle resolved photoemission arpes",4,9
5309,"mesoscopic conductor",2,9
5310,"magnetization curves",2,9
5311,"two dimensional electron gas 2deg",5,9
5312,"transition metals",2,9
5313,"unbroken supersymmetry",2,9
5314,"staggered magnetization",2,9
5315,"lebesgue measure",2,9
5316,"tsallis statistics",2,9
5317,"gross pitaevskii equations",3,9
5318,"leg ladder",2,9
5319,"semiconductor quantum dot",3,9
5320,"conservation law",2,9
5321,"testable predictions",2,9
5322,"dilute limit",2,9
5323,"fermi dirac",2,9
5324,"metal oxides",2,9
5325,"surface area",2,9
5326,"localized around",2,9
5327,"numerical computations",2,9
5328,"tunneling measurements",2,9
5329,"grand canonical",2,9
5330,"glass phase transition",3,9
5331,"tau phi",2,9
5332,"nuclear magnetic resonance nmr",4,9
5333,"friction coefficient",2,9
5334,"transformation rules",2,9
5335,"viscous fluid",2,9
5336,"valence bond",2,9
5337,"directed percolation universality class",4,9
5338,"single wall carbon nanotubes",4,9
5339,"singlet superconductivity",2,9
5340,"four fold",2,9
5341,"isotope effect",2,9
5342,"external noise",2,9
5343,"pump probe",2,9
5344,"bcs like",2,9
5345,"factor nu",2,9
5346,"maximum stable",2,9
5347,"drift velocity",2,9
5348,"multiwavelength observations",2,9
5349,"millimeter array",2,9
5350,"planetary system",2,9
5351,"situ measurements",2,9
5352,"image reveals",2,9
5353,"self consistency",2,9
5354,"emission feature",2,9
5355,"rr lyrae",2,9
5356,"moderately strong",2,9
5357,"pointed observations",2,9
5358,"wide binaries",2,9
5359,"rho propto",2,9
5360,"ambient gas",2,9
5361,"relative strengths",2,9
5362,"three active",2,9
5363,"planetary systems",2,9
5364,"alternative explanation",2,9
5365,"ob associations",2,9
5366,"flow inside",2,9
5367,"local group members",3,9
5368,"inner boundary",2,9
5369,"agb star",2,9
5370,"lens models",2,9
5371,"spatially separated",2,9
5372,"accretion flows",2,9
5373,"classical novae",2,9
5374,"uniform magnetic",2,9
5375,"essentially independent",2,9
5376,"dwarf companion",2,9
5377,"betti numbers",2,9
5378,"compact riemann surface",3,9
5379,"hecke algebras",2,9
5380,"bounded domain",2,9
5381,"coadjoint orbits",2,9
5382,"permutation group",2,9
5383,"diffeomorphism group",2,9
5384,"two loop calculations",3,9
5385,"higher partial",2,9
5386,"oriented surface",2,9
5387,"generic property",2,9
5388,"kepler problem",2,9
5389,"tsallis entropy",2,9
5390,"spatiotemporal chaos",2,9
5391,"arbitrary size",2,9
5392,"late time evolution",3,9
5393,"schwarzschild geometry",2,9
5394,"static sources",2,9
5395,"direct proof",2,9
5396,"spacetime foam",2,9
5397,"newtonian gravity",2,9
5398,"curved spacetime",2,9
5399,"ideal fluid",2,9
5400,"world line",2,9
5401,"external forces",2,9
5402,"time scale factor",3,9
5403,"pion decay constant",3,9
5404,"hyperon decays",2,9
5405,"recoil corrections",2,9
5406,"baryon chiral",2,9
5407,"local moment",2,9
5408,"light sterile",2,9
5409,"precision tests",2,9
5410,"ep collisions",2,9
5411,"gerasimov drell hearn",3,9
5412,"quark pair production",3,9
5413,"hyperfine interaction",2,9
5414,"charged pions",2,9
5415,"ratio decreases",2,9
5416,"sps energies",2,9
5417,"meson cloud",2,9
5418,"charmless hadronic",2,9
5419,"cross section sigma",3,9
5420,"susy breaking",2,9
5421,"general applicability",2,9
5422,"h0 a0",2,9
5423,"z2 symmetry",2,9
5424,"model mssm",2,9
5425,"down quarks",2,9
5426,"leading order alphas2",3,9
5427,"result confirms",2,9
5428,"soft gluons",2,9
5429,"functional forms",2,9
5430,"cleo ii detector",3,9
5431,"research program",2,9
5432,"renormalization factors",2,9
5433,"electronic correlations",2,9
5434,"propagate through",2,9
5435,"spin orbit coupling",3,9
5436,"three stages",2,9
5437,"five fold",2,9
5438,"monomial ideals",2,9
5439,"ricci flat",2,9
5440,"fiber bundles",2,9
5441,"nearly edge",2,9
5442,"hole solution",2,9
5443,"nematic liquid crystals",3,9
5444,"piecewise linear",2,9
5445,"classical deterministic",2,9
5446,"individual sources",2,9
5447,"query complexity",2,9
5448,"maximally entangled state",3,9
5449,"fundamental domain",2,9
5450,"straight line",2,9
5451,"derivative expansion",2,9
5452,"conformal transformation",2,9
5453,"weyl tensor",2,9
5454,"braid group",2,9
5455,"renormalization group theoretical",3,9
5456,"thermal diffusion",2,9
5457,"spin correlation functions",3,9
5458,"d3-brane background",2,9
5459,"kac moody",2,9
5460,"centrally extended",2,9
5461,"physical consequences",2,9
5462,"real numbers",2,9
5463,"local supersymmetry",2,9
5464,"solitonic solutions",2,9
5465,"weak gravitational field",3,9
5466,"strong coupling regimes",3,9
5467,"singlet pairing",2,9
5468,"equilibration process",2,9
5469,"adjustable parameters",2,9
5470,"dynamic structure",2,9
5471,"local conserved",2,9
5472,"wave superconductor",2,9
5473,"stabilization mechanism",2,9
5474,"world networks",2,9
5475,"stripe phase",2,9
5476,"semi empirical",2,9
5477,"tc cuprates",2,9
5478,"carrier density",2,9
5479,"euler lagrange equations",3,9
5480,"wavelet transform",2,9
5481,"normal mode",2,9
5482,"algebraic bethe ansatz equations",4,9
5483,"interlayer coupling",2,9
5484,"solid phase transition",3,9
5485,"spin glass models",3,9
5486,"discrete nature",2,9
5487,"single mode coupling",3,9
5488,"shortest path",2,9
5489,"paramagnetic phase",2,9
5490,"strong correlation function",3,9
5491,"intensity variations",2,9
5492,"hst wfpc2 imaging",3,9
5493,"international workshop",2,9
5494,"angular momentum space",3,9
5495,"interstellar medium ism",3,9
5496,"conserved charge",2,9
5497,"high resolution fwhm",3,9
5498,"cluster cores",2,9
5499,"ultra high",2,9
5500,"electrical transport properties",3,9
5501,"rotation curve",2,9
5502,"nuclear starbursts",2,9
5503,"giant ellipticals",2,9
5504,"rate coefficients",2,9
5505,"spiral arms",2,9
5506,"four year",2,9
5507,"effective area",2,9
5508,"remarkable feature",2,9
5509,"constant h0",2,9
5510,"distant cluster",2,9
5511,"wide area",2,9
5512,"alpha clouds",2,9
5513,"real algebraic",2,9
5514,"symplectic geometry",2,9
5515,"formal group",2,9
5516,"cohomology class",2,9
5517,"n-1 dimensional",2,9
5518,"isomorphism classes",2,9
5519,"sound speed",2,9
5520,"rapid evolution",2,9
5521,"keck ii telescope",3,9
5522,"nebula around",2,9
5523,"apm survey",2,9
5524,"broad iron",2,9
5525,"strange attractor",2,9
5526,"sine gordon equation",3,9
5527,"anomalous scaling",2,9
5528,"being proportional",2,9
5529,"nue numu",2,9
5530,"linear combinations",2,9
5531,"dipole moments",2,9
5532,"variational calculation",2,9
5533,"classification scheme",2,9
5534,"hadron calorimeter",2,9
5535,"corresponding branching ratio",3,9
5536,"lepton flavour",2,9
5537,"solitary waves",2,9
5538,"distributed according",2,9
5539,"probability distribution functions",3,9
5540,"subsequent decay",2,9
5541,"msw effect",2,9
5542,"unification scale",2,9
5543,"cp properties",2,9
5544,"weak radiative",2,9
5545,"fock spaces",2,9
5546,"tau leptons",2,9
5547,"a1 pi",2,9
5548,"soft modes",2,9
5549,"graviton exchange",2,9
5550,"processes dominate",2,9
5551,"collider signatures",2,9
5552,"generalized second order",3,9
5553,"ulysses spacecraft",2,9
5554,"finite baryon density",3,9
5555,"nonlinear optical solitons",3,9
5556,"quantum key",2,9
5557,"epsilon dimensions",2,9
5558,"levi civita",2,9
5559,"noncommutative spaces",2,9
5560,"functional integral",2,9
5561,"constant hbar",2,9
5562,"elastic constants",2,9
5563,"weighted mean",2,9
5564,"unusual features",2,9
5565,"time reversal symmetry",3,9
5566,"two dimensional xy model",4,9
5567,"hysteresis loops",2,9
5568,"waves propagating",2,9
5569,"response functions",2,9
5570,"raman spectra",2,9
5571,"thermal excitation",2,9
5572,"hubble space telescope compact",4,9
5573,"probe spectroscopy",2,9
5574,"momentum conservation",2,9
5575,"rotating neutron star",3,9
5576,"friedmann lemaitre",2,9
5577,"primordial gas",2,9
5578,"shortly after",2,9
5579,"intermediate redshift",2,9
5580,"clearly indicate",2,9
5581,"conversion factor",2,9
5582,"open charm",2,9
5583,"mediated supersymmetry breaking",3,9
5584,"finite baryon",2,9
5585,"relic particles",2,9
5586,"strange baryons",2,9
5587,"inertial range",2,9
5588,"spatial solitons",2,9
5589,"physical realization",2,9
5590,"continuous variables",2,9
5591,"asymptotically ads",2,9
5592,"circumstellar disk",2,9
5593,"forming galaxies",2,9
5594,"quasiparticle spectrum",2,9
5595,"external electric",2,9
5596,"exactly soluble",2,9
5597,"result applies",2,9
5598,"invariant measures",2,9
5599,"plasma resonance",2,9
5600,"energy density wave",3,9
5601,"self contained introduction",3,9
5602,"nucleon potentials",2,9
5603,"gluon exchange",2,9
5604,"processes e.g",2,9
5605,"azimuthal asymmetries",2,9
5606,"gauss law",2,9
5607,"dyon solutions",2,9
5608,"gel fand",2,9
5609,"cluster lens",2,9
5610,"profile fitting",2,9
5611,"central kpc",2,9
5612,"control over",2,9
5613,"target nucleus",2,9
5614,"short wavelength",2,9
5615,"randall sundrum model",3,9
5616,"peculiar motion",2,9
5617,"ppbar collisions",2,9
5618,"stationary schr odinger equation",4,8
5619,"nonrelativistic quantum",2,8
5620,"problems encountered",2,8
5621,"entirely consistent",2,8
5622,"macroscopic quantum mechanical",3,8
5623,"quantum search algorithm",3,8
5624,"correspondence principle",2,8
5625,"picture emerges",2,8
5626,"algebraic bethe ansatz",3,8
5627,"short discussion",2,8
5628,"kdv type",2,8
5629,"korteweg de vries",3,8
5630,"algebro geometric",2,8
5631,"granular medium",2,8
5632,"phase locked",2,8
5633,"defect lines",2,8
5634,"molecular orbital",2,8
5635,"self avoiding walks",3,8
5636,"approximation lda",2,8
5637,"theory mct",2,8
5638,"near half filling",3,8
5639,"auxiliary field",2,8
5640,"generalized hubbard model",3,8
5641,"non linear sigma",3,8
5642,"evolutionary dynamics",2,8
5643,"angular momentum loss",3,8
5644,"x2-y2 wave",2,8
5645,"quantum mechanically",2,8
5646,"schwinger boson",2,8
5647,"many body problems",3,8
5648,"legendre transformation",2,8
5649,"thermodynamic equilibrium properties",3,8
5650,"superconducting film",2,8
5651,"resistively shunted josephson junctions",4,8
5652,"tilted magnetic field",3,8
5653,"inherent structures",2,8
5654,"approximation cpa",2,8
5655,"sub samples",2,8
5656,"state potts models",3,8
5657,"lightly doped",2,8
5658,"semiconductor superlattices",2,8
5659,"quantum hall systems",3,8
5660,"universal scaling properties",3,8
5661,"particle species",2,8
5662,"diffusion coefficients",2,8
5663,"dispersion curve",2,8
5664,"layered manganite",2,8
5665,"single species",2,8
5666,"intrinsic surface",2,8
5667,"high temperature tc cuprates",4,8
5668,"hopping term",2,8
5669,"two categories",2,8
5670,"non equilibrium properties",3,8
5671,"force microscopy",2,8
5672,"kappa symmetric",2,8
5673,"sr ruo",2,8
5674,"assisted tunneling",2,8
5675,"extremal dynamics",2,8
5676,"optimization problems",2,8
5677,"genetic algorithm",2,8
5678,"velocity shift",2,8
5679,"cahn hilliard",2,8
5680,"wigner dyson",2,8
5681,"decay exponents",2,8
5682,"dimensional electron systems",3,8
5683,"quadratic lagrangian",2,8
5684,"nearly antiferromagnetic",2,8
5685,"magnetization reversal",2,8
5686,"biaxial spin",2,8
5687,"rare event",2,8
5688,"flux decreases",2,8
5689,"tight binding hamiltonian",3,8
5690,"np hard",2,8
5691,"heterotic string theory compactified",4,8
5692,"leading logarithm",2,8
5693,"higher rank",2,8
5694,"orbifold limit",2,8
5695,"gaugino condensation",2,8
5696,"kahler potential",2,8
5697,"superspace formulation",2,8
5698,"equations reduce",2,8
5699,"maximal compact subgroup",3,8
5700,"adm mass",2,8
5701,"write up",2,8
5702,"dimensionally reduced",2,8
5703,"hooft polyakov monopole",3,8
5704,"being responsible",2,8
5705,"d1-d5 system",2,8
5706,"local lorentz",2,8
5707,"taylor expansion",2,8
5708,"ads black holes",3,8
5709,"rooted trees",2,8
5710,"type 0b string",3,8
5711,"supersymmetric standard",2,8
5712,"current algebras",2,8
5713,"brst cohomology",2,8
5714,"summing over",2,8
5715,"unusually high",2,8
5716,"noise ratios",2,8
5717,"circumnuclear regions",2,8
5718,"driven outflows",2,8
5719,"vacuum energy cosmic",3,8
5720,"extra solar",2,8
5721,"diffuse gamma ray background",4,8
5722,"sound waves",2,8
5723,"instability strip",2,8
5724,"uv luminosity",2,8
5725,"white dwarf companion",3,8
5726,"quasi periodic oscillations",3,8
5727,"planetary nebula ngc",3,8
5728,"thick disk",2,8
5729,"iron line",2,8
5730,"iram interferometer",2,8
5731,"fast rotating",2,8
5732,"cluster algorithms",2,8
5733,"small satellite",2,8
5734,"outer edge",2,8
5735,"ray transient",2,8
5736,"strong modulation",2,8
5737,"moderate redshifts",2,8
5738,"hot electrons",2,8
5739,"frw cosmology",2,8
5740,"redshift distortions",2,8
5741,"likelihood analysis",2,8
5742,"zenith angles",2,8
5743,"virial mass",2,8
5744,"lensed sources",2,8
5745,"sn ia",2,8
5746,"satellite galaxy",2,8
5747,"discrete sources",2,8
5748,"alpha emission",2,8
5749,"continuum shape",2,8
5750,"pulse profiles",2,8
5751,"faint blue",2,8
5752,"flux tubes",2,8
5753,"statistical tests",2,8
5754,"deconfined matter",2,8
5755,"constituent quark masses",3,8
5756,"kelvin helmholtz instability",3,8
5757,"dynamical screening",2,8
5758,"wolf rayet stars",3,8
5759,"reconstruction methods",2,8
5760,"spectral density fluctuations",3,8
5761,"reflection component",2,8
5762,"2nd order",2,8
5763,"seyfert nucleus",2,8
5764,"powerful radio galaxy",3,8
5765,"essentially unique",2,8
5766,"inclination angles",2,8
5767,"non uniform distribution",3,8
5768,"tev gamma ray",3,8
5769,"inclination angle",2,8
5770,"abundance ratios",2,8
5771,"supernova remnant snr",3,8
5772,"evolutionary phase",2,8
5773,"wide field cameras",3,8
5774,"strongly supports",2,8
5775,"arcsec pc",2,8
5776,"post starburst galaxies",3,8
5777,"open subsets",2,8
5778,"galactic wind",2,8
5779,"fe ratios",2,8
5780,"principal component",2,8
5781,"diffuse ionized gas",3,8
5782,"simulations suggest",2,8
5783,"early type spirals",3,8
5784,"cygni profiles",2,8
5785,"intermediate steps",2,8
5786,"interstellar extinction",2,8
5787,"reverse shock",2,8
5788,"pulse width",2,8
5789,"low mass transfer",3,8
5790,"radiative efficiency",2,8
5791,"luminosity function lf",3,8
5792,"imaging surveys",2,8
5793,"correlated noise",2,8
5794,"uv bright",2,8
5795,"short term",2,8
5796,"occurred during",2,8
5797,"high redshift survey",3,8
5798,"hi absorption",2,8
5799,"hubble sequence",2,8
5800,"arguments suggest",2,8
5801,"accreting black holes",3,8
5802,"peak luminosity",2,8
5803,"unstable manifolds",2,8
5804,"finite difference equations",3,8
5805,"continuous time evolution",3,8
5806,"unstable periodic orbits",3,8
5807,"alg geom",2,8
5808,"remarkable property",2,8
5809,"cartan subalgebra",2,8
5810,"complex vector bundles",3,8
5811,"kazhdan lusztig",2,8
5812,"affine lie algebra",3,8
5813,"rarita schwinger",2,8
5814,"normal crossing",2,8
