rank,term,n_tokens,freq
1072,"mt mb",2,14
1073,"delta resonance",2,14
1074,"heavy higgs boson",3,14
1075,"hadron scattering",2,14
1076,"finite nuclei",2,14
1077,"geometrical properties",2,13
1078,"3d ising model",3,13
1079,"duality transformations",2,13
1080,"stochastic processes",2,13
1081,"scaling operators",2,13
1082,"lowest landau level",3,13
1083,"linear combinations",2,13
1084,"electric charges",2,13
1085,"scalar field theories",3,13
1086,"heterotic string theory",3,13
1087,"naked singularity",2,13
1088,"hermite polynomials",2,13
1089,"lorentz transformations",2,13
1090,"dilaton axion",2,13
1091,"tensor products",2,13
1092,"language models",2,13
1093,"bethe ansatz equations",3,13
1094,"spin content",2,13
1095,"space duality",2,13
1096,"field theoretic",2,13
1097,"field realization",2,13
1098,"spatial dimensions",2,13
1099,"analytic continuation",2,13
1100,"four fermion",2,13
1101,"brst operator",2,13
1102,"su nc",2,13
1103,"massless quarks",2,13
1104,"diffractive scattering",2,13
1105,"loop representation",2,13
1106,"orbifold models",2,13
1107,"point correlation functions",3,13
1108,"energy momentum tensor",3,13
1109,"continuous functions",2,13
1110,"full set",2,13
1111,"leading logarithmic",2,13
1112,"scaling relation",2,13
1113,"mass generation",2,13
1114,"spatially flat",2,13
1115,"coefficient functions",2,13
1116,"vertex function",2,13
1117,"lower dimensional",2,13
1118,"massless states",2,13
1119,"conformally invariant",2,13
1120,"spin correlation functions",3,13
1121,"experimental constraints",2,13
1122,"real scalar",2,13
1123,"vacuum stability",2,13
1124,"complex projective",2,13
1125,"riemann surface",2,13
1126,"integral approach",2,13
1127,"massive fermions",2,13
1128,"lower limits",2,13
1129,"integration over",2,13
1130,"chiral anomaly",2,13
1131,"supersymmetric standard model",3,13
1132,"coherent states",2,13
1133,"global analysis",2,13
1134,"spectral properties",2,13
1135,"maximum entropy",2,13
1136,"longitudinal momentum",2,13
1137,"dynamical evolution",2,13
1138,"magnetic fields",2,13
1139,"dynamical quarks",2,13
1140,"thermodynamic properties",2,13
1141,"sum rule",2,13
1142,"differential distributions",2,13
1143,"approx gev",2,13
1144,"hard core",2,13
1145,"stability analysis",2,13
1146,"vacuum polarization",2,13
1147,"system undergoes",2,13
1148,"boltzmann equation",2,13
1149,"photon emission",2,13
1150,"negative values",2,13
1151,"near infrared",2,13
1152,"two higgs mass",3,13
1153,"arbitrary masses",2,13
1154,"experimental information",2,13
1155,"parameter omega",2,13
1156,"random lattices",2,13
1157,"gravitational lens",2,13
1158,"inflationary models",2,13
1159,"microwave background",2,13
1160,"metal poor",2,13
1161,"galaxy surveys",2,13
1162,"event rate",2,13
1163,"cobe normalized",2,13
1164,"observational data",2,13
1165,"figures available",2,13
1166,"current experimental",2,13
1167,"probability distribution function",3,13
1168,"inflaton potential",2,13
1169,"bethe salpeter",2,13
1170,"mh gev",2,13
1171,"universal behavior",2,13
1172,"heisenberg chain",2,13
1173,"rapidly rotating",2,13
1174,"power spectra",2,13
1175,"transition occurs",2,13
1176,"point source",2,13
1177,"intermediate mass",2,13
1178,"two flavor",2,13
1179,"data indicate",2,13
1180,"three body",2,13
1181,"nu tau",2,13
1182,"epsilon expansion",2,13
1183,"lattice gas",2,13
1184,"syntactic analysis",2,13
1185,"bottom up",2,13
1186,"nucleon scattering",2,13
1187,"partial width",2,13
1188,"transverse polarization",2,13
1189,"low q2",2,13
1190,"spin fluctuations",2,13
1191,"cuprate superconductors",2,13
1192,"fermi level",2,13
1193,"neutron scattering",2,13
1194,"disordered systems",2,13
1195,"pole mass",2,13
1196,"su flavor",2,13
1197,"mb mc",2,13
1198,"supergravity models",2,13
1199,"theta pi",2,12
1200,"four manifold",2,12
1201,"automorphism group",2,12
1202,"effective supergravity",2,12
1203,"local supersymmetry",2,12
1204,"dilaton coupling",2,12
1205,"constant lambda",2,12
1206,"mapping class",2,12
1207,"spectral flow",2,12
1208,"conserved quantities",2,12
1209,"potential barrier",2,12
1210,"related quantities",2,12
1211,"principal chiral",2,12
1212,"topological structures",2,12
1213,"condensed matter",2,12
1214,"poisson brackets",2,12
1215,"hot qcd",2,12
1216,"lorentz invariance",2,12
1217,"exterior derivative",2,12
1218,"equivalence principle",2,12
1219,"classical lie algebras",3,12
1220,"chern simons theories",3,12
1221,"characteristic classes",2,12
1222,"weak gravitational",2,12
1223,"dyson schwinger equations",3,12
1224,"torsion free",2,12
1225,"time path",2,12
1226,"information loss",2,12
1227,"massless scalar fields",3,12
1228,"chaotic inflation",2,12
1229,"differential operators",2,12
1230,"equivalence classes",2,12
1231,"model building",2,12
1232,"mechanical systems",2,12
1233,"algebra uq",2,12
1234,"zero curvature",2,12
1235,"highest weight representations",3,12
1236,"statistical interaction",2,12
1237,"bose gas",2,12
1238,"spin down",2,12
1239,"anyon model",2,12
1240,"quantization procedure",2,12
1241,"diffeomorphism invariant",2,12
1242,"lagrangian formalism",2,12
1243,"supersymmetric particle",2,12
1244,"differential equation",2,12
1245,"stationary solutions",2,12
1246,"open boundary",2,12
1247,"beta functions",2,12
1248,"dynamical degrees",2,12
1249,"pure su",2,12
1250,"aharonov bohm flux",3,12
1251,"collective excitations",2,12
1252,"well separated",2,12
1253,"hole entropy",2,12
1254,"spontaneous breaking",2,12
1255,"odd number",2,12
1256,"spectral parameter",2,12
1257,"riemannian metric",2,12
1258,"initial value",2,12
1259,"quantization scheme",2,12
1260,"brillouin zone",2,12
1261,"global symmetries",2,12
1262,"spin correlation",2,12
1263,"hidden sector",2,12
1264,"line shape",2,12
1265,"massless scalar field",3,12
1266,"higgs particle",2,12
1267,"vacuum expectation values",3,12
1268,"exact expressions",2,12
1269,"electronic structure",2,12
1270,"bianchi models",2,12
1271,"ward identity",2,12
1272,"vertex corrections",2,12
1273,"single hole",2,12
1274,"time scales",2,12
1275,"class constraints",2,12
1276,"production rate",2,12
1277,"third generation",2,12
1278,"collective modes",2,12
1279,"hierarchical models",2,12
1280,"hadron masses",2,12
1281,"reasonable assumptions",2,12
1282,"nn potential",2,12
1283,"orthogonal polynomials",2,12
1284,"cellular automata",2,12
1285,"quasi local",2,12
1286,"detailed calculations",2,12
1287,"cobe data",2,12
1288,"scales up",2,12
1289,"accurate measurements",2,12
1290,"background radiation",2,12
1291,"cluster center",2,12
1292,"main sequence stars",3,12
1293,"high energy spectrum",3,12
1294,"low luminosity",2,12
1295,"statistically significant",2,12
1296,"luminous galaxies",2,12
1297,"sky survey",2,12
1298,"production mechanisms",2,12
1299,"interstellar medium",2,12
1300,"cosmological parameters",2,12
1301,"well approximated",2,12
1302,"d0 bar",2,12
1303,"non negligible",2,12
1304,"big bang nucleosynthesis",3,12
1305,"gaussian random",2,12
1306,"total number",2,12
1307,"density wave",2,12
1308,"self energies",2,12
1309,"range interactions",2,12
1310,"infinite volume",2,12
1311,"multiple scattering",2,12
1312,"soft gamma",2,12
1313,"absorption spectra",2,12
1314,"chemical evolution",2,12
1315,"high frequency",2,12
1316,"around gev",2,12
1317,"galaxy ngc",2,12
1318,"hot plasma",2,12
1319,"baryon mass",2,12
1320,"differential cross sections",3,12
1321,"lightest neutralino",2,12
1322,"spin orbit",2,12
1323,"molecular dynamics",2,12
1324,"tight binding model",3,12
1325,"cleo data",2,12
1326,"charm production",2,12
1327,"semileptonic decay",2,12
1328,"weak disorder",2,12
1329,"metal insulator transition",3,12
1330,"magnetic susceptibility",2,12
1331,"mean free path",3,12
1332,"two dimensional electron",3,12
1333,"parity violating",2,12
1334,"color transparency",2,12
1335,"valence quark",2,12
1336,"resonance region",2,12
1337,"photon collisions",2,12
1338,"quark effective lagrangian",3,12
1339,"decay widths",2,12
1340,"tau lepton",2,12
1341,"large hadron",2,12
1342,"partial wave",2,12
1343,"meson masses",2,12
1344,"pi nu",2,12
1345,"heavy quarkonium",2,12
1346,"hadronic matrix elements",3,12
1347,"arbitrary genus",2,11
1348,"brst transformations",2,11
1349,"non perturbative analysis",3,11
1350,"w3 algebra",2,11
1351,"adjoint representation",2,11
1352,"particles obeying",2,11
1353,"boundary term",2,11
1354,"infrared divergences",2,11
1355,"bekenstein hawking",2,11
1356,"calogero moser",2,11
1357,"2d quantum",2,11
1358,"zero cosmological",2,11
1359,"massless spectrum",2,11
1360,"non conservation",2,11
1361,"saddle points",2,11
1362,"first quantized",2,11
1363,"non abelian chern simons",4,11
1364,"semi infinite",2,11
1365,"holomorphic functions",2,11
1366,"kinetic term",2,11
1367,"field strength",2,11
1368,"stable under",2,11
1369,"singular points",2,11
1370,"functional integration",2,11
1371,"under construction",2,11
1372,"debye screening",2,11
1373,"ahler manifold",2,11
1374,"gravity interacting",2,11
1375,"group analysis",2,11
1376,"intertwining operators",2,11
1377,"conformal factor",2,11
1378,"feynman graphs",2,11
1379,"spin waves",2,11
1380,"covariant derivatives",2,11
1381,"symplectic manifolds",2,11
1382,"projective space",2,11
1383,"original lattice",2,11
1384,"groups su",2,11
1385,"unitarity constraints",2,11
1386,"interacting via",2,11
1387,"twisted chiral",2,11
1388,"universal enveloping",2,11
1389,"stochastic process",2,11
1390,"short range interactions",3,11
1391,"euclidean space time",3,11
1392,"finite size scaling",3,11
1393,"rational curves",2,11
1394,"fusion rules",2,11
1395,"kac moody",2,11
1396,"ashtekar formulation",2,11
1397,"edge states",2,11
1398,"supersymmetric quantum mechanics",3,11
1399,"fundamental representation",2,11
1400,"first class constraints",3,11
1401,"constrained systems",2,11
1402,"expanding universe",2,11
1403,"mean free",2,11
1404,"fundamental string theory",3,11
1405,"vertex operator",2,11
1406,"consistent treatment",2,11
1407,"gell mann",2,11
1408,"leading term",2,11
1409,"flux line",2,11
1410,"positive cosmological constant",3,11
1411,"well behaved",2,11
1412,"modular group",2,11
1413,"de sitter spacetimes",3,11
1414,"langevin equation",2,11
1415,"killing vector",2,11
1416,"similarity transformation",2,11
1417,"supergravity theories",2,11
1418,"multi dimensional",2,11
1419,"long range interactions",3,11
1420,"wide field",2,11
1421,"related topics",2,11
1422,"chiral perturbation",2,11
1423,"evolution operator",2,11
1424,"anomalous magnetic moment",3,11
1425,"tunneling through",2,11
1426,"apparent horizon",2,11
1427,"vanishing cosmological constant",3,11
1428,"virtual photon",2,11
1429,"singularity free",2,11
1430,"free energies",2,11
1431,"bond disorder",2,11
1432,"photon ratio",2,11
1433,"lattice boltzmann",2,11
1434,"energy functional",2,11
1435,"negative cosmological constant",3,11
1436,"induced gravity",2,11
1437,"initial condition",2,11
1438,"virtual photons",2,11
1439,"expanded version",2,11
1440,"odd parity",2,11
1441,"electric fields",2,11
1442,"elementary particle",2,11
1443,"two loops",2,11
1444,"broad range",2,11
1445,"vertex functions",2,11
1446,"analytic expression",2,11
1447,"axial gauge",2,11
1448,"sin2 thetaw",2,11
1449,"sin2 theta",2,11
1450,"lyapunov exponents",2,11
1451,"self organized criticality",3,11
1452,"spatial correlations",2,11
1453,"standard model predicts",3,11
1454,"faint field",2,11
1455,"disk galaxies",2,11
1456,"low frequency",2,11
1457,"press schechter",2,11
1458,"cosmic rays",2,11
1459,"rich clusters",2,11
1460,"magnetic field theory",3,11
1461,"density perturbations",2,11
1462,"theoretical estimates",2,11
1463,"stability properties",2,11
1464,"gaugino masses",2,11
1465,"filling factor",2,11
1466,"mixed state",2,11
1467,"dilute gas",2,11
1468,"natural explanation",2,11
1469,"chiral condensate",2,11
1470,"first order parameter",3,11
1471,"leading order parameter",3,11
1472,"ground state interactions",3,11
1473,"random matrices",2,11
1474,"ginzburg landau equation",3,11
1475,"polarized electrons",2,11
1476,"event rates",2,11
1477,"analytical approach",2,11
1478,"rosat observations",2,11
1479,"correlated electron",2,11
1480,"solar neutrino",2,11
1481,"electroweak symmetry",2,11
1482,"bubble wall",2,11
1483,"reaction diffusion",2,11
1484,"optical potential",2,11
1485,"angular distribution",2,11
1486,"strange quark",2,11
1487,"pion photoproduction",2,11
1488,"fragmentation process",2,11
1489,"self coupling",2,11
1490,"boson exchange",2,11
1491,"periodic orbits",2,11
1492,"electronic states",2,11
1493,"system sizes",2,11
1494,"parsing algorithm",2,11
1495,"multiplicity distributions",2,11
1496,"integrated luminosity",2,11
1497,"semileptonic branching ratio",3,11
1498,"dilepton production",2,11
1499,"k0 bar",2,11
1500,"leptonic decays",2,11
1501,"current voltage",2,11
1502,"fine structure",2,11
1503,"rho omega",2,11
1504,"kondo model",2,11
1505,"strongly correlated electrons",3,11
1506,"type ii superconductor",3,11
1507,"triangular lattice",2,11
1508,"point contact",2,11
1509,"self avoiding",2,11
1510,"superconducting gap",2,11
1511,"lepton masses",2,11
1512,"hopping parameter",2,11
1513,"wilson fermions",2,11
1514,"zero recoil",2,11
1515,"non perturbative qcd",3,11
1516,"equivalence theorem",2,11
1517,"deep inelastic processes",3,11
1518,"below mev",2,11
1519,"light gluino",2,11
1520,"ww gamma",2,11
1521,"altarelli parisi",2,11
1522,"minimal supersymmetric extension",3,11
1523,"charged lepton",2,11
1524,"lhc energies",2,11
1525,"hadronic matter",2,11
1526,"final state interactions",3,11
1527,"noether charge",2,10
1528,"specific form",2,10
1529,"modular invariance",2,10
1530,"spinning particle",2,10
1531,"order unity",2,10
1532,"simple lie algebras",3,10
1533,"lax operator",2,10
1534,"existing experimental data",3,10
1535,"sine gordon equation",3,10
1536,"knot invariants",2,10
1537,"relativistic quantum mechanics",3,10
1538,"topological sigma model",3,10
1539,"inverse square",2,10
1540,"solutions correspond",2,10
1541,"scaling variable",2,10
1542,"superstring theories",2,10
1543,"grand unified",2,10
1544,"odd dimensional",2,10
1545,"klein gordon equation",3,10
1546,"abelian gauge fields",3,10
1547,"minisuperspace model",2,10
1548,"thermodynamic bethe ansatz",3,10
1549,"new class constraints",3,10
1550,"locally compact",2,10
1551,"double scaling",2,10
1552,"free fermionic",2,10
1553,"parity invariant",2,10
1554,"reduced phase space",3,10
1555,"internal symmetry",2,10
1556,"mass splittings",2,10
1557,"dynamically generated",2,10
1558,"partition functions",2,10
1559,"higher genus",2,10
1560,"two dimensional dilaton",3,10
1561,"half line",2,10
1562,"superconformal algebra",2,10
1563,"witten model",2,10
1564,"quantum affine",2,10
1565,"brst cohomology",2,10
1566,"schrodinger equation",2,10
1567,"coadjoint orbits",2,10
1568,"bethe ansatz solution",3,10
1569,"thin films",2,10
1570,"trace formula",2,10
1571,"second quantized",2,10
1572,"gauge fixing",2,10
1573,"weyl group",2,10
1574,"newtonian potential",2,10
1575,"calabi yau manifolds",3,10
1576,"infrared fixed point",3,10
1577,"heterotic string",2,10
1578,"yang mills equations",3,10
1579,"transition amplitudes",2,10
1580,"shell structure",2,10
1581,"fractal structure",2,10
1582,"green schwarz",2,10
1583,"dirac equations",2,10
1584,"vector bosons",2,10
1585,"de sitter space",3,10
1586,"coulomb gas",2,10
1587,"mathematical physics",2,10
1588,"broken phase transition",3,10
1589,"self adjoint",2,10
1590,"rich structure",2,10
1591,"configuration space time",3,10
1592,"hypergeometric function",2,10
1593,"well suited",2,10
1594,"unstable modes",2,10
1595,"long range coulomb interactions",4,10
1596,"disordered phase transition",3,10
1597,"higgs mechanism",2,10
1598,"composite fermion",2,10
1599,"2d ising model",3,10
1600,"quark pair",2,10
1601,"non diagonal",2,10
1602,"transformation law",2,10
1603,"dimensional qcd",2,10
1604,"ginzburg landau theory",3,10
1605,"string cosmology",2,10
1606,"time variable",2,10
1607,"real values",2,10
1608,"partial differential equations",3,10
1609,"quenched random",2,10
1610,"direct calculation",2,10
1611,"loop approximation",2,10
1612,"color confinement",2,10
1613,"quenched disorder",2,10
1614,"open problems",2,10
1615,"dynamical behaviour",2,10
1616,"elementary particles",2,10
1617,"imaginary parts",2,10
1618,"explicit calculation",2,10
1619,"particle moving",2,10
1620,"curvature singularity",2,10
1621,"covariant derivative",2,10
1622,"quark confinement",2,10
1623,"ordinary matter",2,10
1624,"static magnetic",2,10
1625,"euler characteristic",2,10
1626,"invariant measure",2,10
1627,"predictions agree",2,10
1628,"gauss law",2,10
1629,"associative algebras",2,10
1630,"finitely generated",2,10
1631,"relative phase",2,10
1632,"right handed",2,10
1633,"scattering lengths",2,10
1634,"variational approach",2,10
1635,"non perturbative calculation",3,10
1636,"vacuum oscillations",2,10
1637,"cubic lattice",2,10
1638,"off diagonal",2,10
1639,"derivative expansion",2,10
1640,"susy gut",2,10
1641,"bundles over",2,10
1642,"compact connected",2,10
1643,"quadrupole anisotropy",2,10
1644,"angular scales",2,10
1645,"type stars",2,10
1646,"moderate redshift",2,10
1647,"blue galaxies",2,10
1648,"iras galaxies",2,10
1649,"radio source",2,10
1650,"brownian motion",2,10
1651,"compton scattering",2,10
1652,"core radius",2,10
1653,"periodic oscillations",2,10
1654,"spatially homogeneous",2,10
1655,"response functions",2,10
1656,"zel dovich",2,10
1657,"absorption systems",2,10
1658,"length scale",2,10
1659,"light elements",2,10
1660,"gut scale",2,10
1661,"too large",2,10
1662,"magnetic part",2,10
1663,"body systems",2,10
1664,"globular clusters",2,10
1665,"linear chain",2,10
1666,"schwarzschild metric",2,10
1667,"point sources",2,10
1668,"space time evolution",3,10
1669,"dynamical chiral symmetry breaking",4,10
1670,"reality conditions",2,10
1671,"localized excitations",2,10
1672,"superconducting state",2,10
1673,"distance scale",2,10
1674,"convolution model",2,10
1675,"low redshift",2,10
1676,"ccd images",2,10
1677,"strong magnetic fields",3,10
1678,"monte carlo calculations",3,10
1679,"ray spectra",2,10
1680,"charge dynamics",2,10
1681,"surface tension",2,10
1682,"neutrino oscillations",2,10
1683,"region around",2,10
1684,"electron gas",2,10
1685,"su gut",2,10
1686,"quantum chaos",2,10
1687,"light transitions",2,10
1688,"classical behaviour",2,10
1689,"diffusion coefficient",2,10
1690,"molecular dynamics simulations",3,10
1691,"glass transition",2,10
1692,"training corpus",2,10
1693,"longitudinally polarized",2,10
1694,"decay channels",2,10
1695,"single photon",2,10
1696,"strong magnetic field",3,10
1697,"wigner crystal",2,10
1698,"conduction electrons",2,10
1699,"anderson model",2,10
1700,"half filled",2,10
1701,"single crystal",2,10
1702,"spin wave function",3,10
1703,"josephson junction",2,10
1704,"fermion masses",2,10
1705,"monopole condensation",2,10
1706,"quenched qed",2,10
1707,"isgur wise",2,10
1708,"electromagnetic form factors",3,10
1709,"nuclear equation",2,10
1710,"delta rho",2,10
1711,"large nc",2,10
1712,"photon colliders",2,10
1713,"born approximation",2,10
1714,"magnetic moments",2,10
1715,"mixing parameter",2,10
1716,"rare decays",2,10
1717,"inclusive semileptonic decays",3,10
1718,"delta m2",2,10
1719,"cp odd",2,10
1720,"drell yan",2,10
1721,"perturbative qcd corrections",3,10
1722,"repulsive interaction",2,10
1723,"collective coordinate",2,9
1724,"non commutative differential geometry",4,9
1725,"noncommutative geometry",2,9
1726,"differential calculus",2,9
1727,"antifield formalism",2,9
1728,"weak coupling constant",3,9
1729,"r2 exchange",2,9
1730,"wess zumino witten",3,9
1731,"product expansion",2,9
1732,"multi component",2,9
1733,"heisenberg algebra",2,9
1734,"bogomol nyi",2,9
1735,"effective actions",2,9
1736,"lorentz group",2,9
1737,"field content",2,9
1738,"lie group",2,9
1739,"multi particle",2,9
1740,"tau functions",2,9
1741,"evaporation process",2,9
1742,"cp n-1",2,9
1743,"wzw model",2,9
1744,"anomaly free",2,9
1745,"infinite series",2,9
1746,"dirac quantization",2,9
1747,"maxwell equations",2,9
1748,"spatial geometry",2,9
1749,"model possesses",2,9
1750,"eigenvalue problem",2,9
1751,"minimal surfaces",2,9
1752,"matrix valued",2,9
1753,"minimal conformal",2,9
1754,"reflection equation",2,9
1755,"integrable hierarchy",2,9
1756,"spontaneous symmetry",2,9
1757,"polyakov loops",2,9
1758,"complete classification",2,9
1759,"geodesic motion",2,9
1760,"hard thermal loops",3,9
1761,"minkowski spacetime",2,9
1762,"thin wall",2,9
1763,"kac moody algebras",3,9
1764,"landau theory",2,9
1765,"critical points",2,9
1766,"de sitter background",3,9
1767,"unitary ensemble",2,9
1768,"valence approximation",2,9
1769,"energy eigenvalues",2,9
1770,"nielsen olesen",2,9
1771,"selection rules",2,9
1772,"higher order phase transition",4,9
1773,"thirring model",2,9
1774,"non polynomial",2,9
1775,"symplectic structure",2,9
1776,"high energy momentum",3,9
1777,"singular behavior",2,9
1778,"general principles",2,9
1779,"statistical physics",2,9
1780,"coarse graining",2,9
1781,"duality symmetries",2,9
1782,"fermion scattering",2,9
1783,"root systems",2,9
1784,"second law",2,9
1785,"black hole formation",3,9
1786,"second class",2,9
1787,"gravitational instantons",2,9
1788,"auxiliary fields",2,9
1789,"functional integrals",2,9
1790,"large number density",3,9
1791,"recursion relations",2,9
1792,"algebraic curves",2,9
1793,"kac moody algebra",3,9
1794,"slowly varying",2,9
1795,"topology change",2,9
1796,"massive scalar",2,9
1797,"time interval",2,9
1798,"fokker planck",2,9
1799,"extended supersymmetry",2,9
1800,"extrinsic curvature",2,9
1801,"penetration depth",2,9
1802,"two higgs",2,9
1803,"time evolution equations",3,9
1804,"range coulomb",2,9
1805,"density wave function",3,9
1806,"open strings",2,9
1807,"poisson structures",2,9
1808,"latent heat",2,9
1809,"coupling unification",2,9
1810,"closed string",2,9
1811,"careful analysis",2,9
1812,"special values",2,9
1813,"toric varieties",2,9
1814,"brans dicke",2,9
1815,"heat bath",2,9
1816,"stable against",2,9
1817,"fermion mass generation",3,9
1818,"dimensional regularization",2,9
1819,"wormhole solutions",2,9
1820,"asymptotic region",2,9
1821,"factorial moments",2,9
1822,"binding energy",2,9
1823,"higher energies",2,9
1824,"quantum correction",2,9
1825,"schwarzschild geometry",2,9
1826,"power counting",2,9
1827,"write down",2,9
1828,"positive integer",2,9
1829,"physical applications",2,9
1830,"external magnetic",2,9
1831,"early type",2,9
1832,"polymer chain",2,9
1833,"tunneling rate",2,9
1834,"composite operators",2,9
1835,"laplace transform",2,9
1836,"difference operators",2,9
1837,"functional integral",2,9
1838,"simple explanation",2,9
1839,"summer school",2,9
1840,"charge radius",2,9
1841,"semiclassical level",2,9
1842,"grand unified models",3,9
1843,"distribution amplitudes",2,9
1844,"average number",2,9
1845,"von neumann",2,9
1846,"order cal",2,9
1847,"pinch technique",2,9
1848,"confining potential",2,9
1849,"relativistic quark",2,9
1850,"cluster expansion",2,9
1851,"operator product expansion ope",4,9
1852,"nambu jona lasinio",3,9
1853,"relaxation rate",2,9
1854,"growth rate",2,9
1855,"valued function",2,9
1856,"value problems",2,9
1857,"primordial density fluctuations",3,9
1858,"frequency range",2,9
1859,"galactic halo",2,9
1860,"gravitationally lensed",2,9
1861,"sky maps",2,9
1862,"dark halo objects",3,9
1863,"shot noise",2,9
1864,"radiative cooling",2,9
1865,"omega nu",2,9
1866,"spectroscopic observations",2,9
1867,"sachs wolfe effect",3,9
1868,"tau neutrino",2,9
1869,"electron neutrinos",2,9
1870,"multipole moments",2,9
1871,"intermediate scales",2,9
1872,"stellar populations",2,9
1873,"dwarf galaxies",2,9
1874,"molecular cloud",2,9
1875,"fractal dimension",2,9
1876,"probability distribution functions",3,9
1877,"detailed predictions",2,9
1878,"gamma ray flux",3,9
1879,"active galactic nuclei agn",4,9
1880,"planetary nebula",2,9
1881,"propagating through",2,9
1882,"collisionless matter",2,9
1883,"significant differences",2,9
1884,"hubble constant",2,9
1885,"impulse approximation",2,9
1886,"empirical data",2,9
1887,"speech tagging",2,9
1888,"small angle",2,9
1889,"soft supersymmetry breaking",3,9
1890,"international conference",2,9
1891,"cascade model",2,9
1892,"physical observables",2,9
1893,"exponential decay",2,9
1894,"dynamically broken",2,9
1895,"fermi energy",2,9
1896,"two loop level",3,9
1897,"quantum interference",2,9
1898,"quasi elastic",2,9
1899,"pair creation",2,9
1900,"lyapunov exponent",2,9
1901,"driving force",2,9
1902,"massive neutrinos",2,9
1903,"deuterium abundance",2,9
1904,"solar system",2,9
1905,"self consistently",2,9
1906,"omega lambda",2,9
1907,"gamma ray",2,9
1908,"heavy nuclei",2,9
1909,"reaction rate",2,9
1910,"light curve",2,9
1911,"precision tests",2,9
1912,"normal metal",2,9
1913,"photon structure",2,9
1914,"strongly suppressed",2,9
1915,"postscript file",2,9
1916,"order phase transition",3,9
1917,"sign problem",2,9
1918,"phase shift",2,9
1919,"wheeler dewitt",2,9
1920,"time reversal",2,9
1921,"pairing symmetry",2,9
1922,"higgs particles",2,9
1923,"hard processes",2,9
1924,"continuous phase transition",3,9
1925,"current experimental data",3,9
1926,"linear response",2,9
1927,"sea quarks",2,9
1928,"neutral pions",2,9
1929,"cdf collaboration",2,9
1930,"factorization approximation",2,9
1931,"xy model",2,9
1932,"momentum distribution",2,9
1933,"finite size scaling properties",4,9
1934,"interacting electrons",2,9
1935,"random magnetic",2,9
1936,"excitation spectra",2,9
1937,"universal scaling",2,9
1938,"metallic regime",2,9
1939,"disorder induced",2,9
1940,"bose einstein",2,9
1941,"staggered fermions",2,9
1942,"ell nu",2,9
1943,"new universality",2,9
1944,"chiral symmetry restoration",3,9
1945,"overline ms",2,9
1946,"pi eta",2,9
1947,"leading logarithmic corrections",3,9
1948,"qcd evolution",2,9
1949,"bc mesons",2,9
1950,"fragmentation functions",2,9
1951,"decay mode",2,9
1952,"alphas mz",2,9
1953,"flavor symmetry",2,9
1954,"right handed neutrinos",3,9
1955,"hadronic interactions",2,9
1956,"simeq gev",2,9
1957,"quark mass spectrum",3,9
1958,"bjorken sum rules",3,9
1959,"monte carlo program",3,9
1960,"exclusive processes",2,9
1961,"vector meson dominance",3,9
1962,"reactions pi",2,9
1963,"violating asymmetries",2,9
1964,"braaten pisarski",2,9
1965,"unitarity triangle",2,9
1966,"higher twist",2,9
1967,"meson exchange",2,9
1968,"meson production",2,9
1969,"nuclear spin",2,9
1970,"maxwell theory",2,8
1971,"lie derivatives",2,8
1972,"ising models",2,8
1973,"noncommutative differential geometry",3,8
1974,"zero cosmological constant",3,8
1975,"master field",2,8
1976,"earlier calculations",2,8
1977,"physical meaning",2,8
1978,"clifford algebra",2,8
1979,"static spherically symmetric solutions",4,8
1980,"string backgrounds",2,8
1981,"two commuting",2,8
1982,"contact interactions",2,8
1983,"pure gravity",2,8
1984,"world sheets",2,8
1985,"theta functions",2,8
1986,"four fermi",2,8
1987,"strong magnetic field theory",4,8
1988,"landau gauge theory",3,8
1989,"arbitrary initial",2,8
1990,"vector bundle",2,8
1991,"quantum coherence",2,8
1992,"topological sector",2,8
1993,"effective charges",2,8
1994,"limiting case",2,8
1995,"direct product",2,8
1996,"gap equations",2,8
1997,"conserved currents",2,8
1998,"operator product",2,8
1999,"operators acting",2,8
2000,"super virasoro algebra",3,8
2001,"donaldson invariants",2,8
2002,"lambda phi4",2,8
2003,"modular invariant",2,8
2004,"infrared cutoff",2,8
2005,"phase space time",3,8
2006,"superstring solutions",2,8
2007,"conserved charge",2,8
2008,"geometric interpretation",2,8
2009,"relativistic quantum field theory",4,8
2010,"supersymmetric yang mills",3,8
2011,"deformation parameters",2,8
2012,"spinor field",2,8
2013,"topologically massive",2,8
2014,"curvature induced",2,8
2015,"integrable hierarchies",2,8
2016,"loop correction",2,8
2017,"direct consequence",2,8
2018,"lattice gauge fields",3,8
2019,"covariantly constant",2,8
2020,"interaction strengths",2,8
2021,"metastable state",2,8
2022,"complex structures",2,8
2023,"path integral formulation",3,8
2024,"dinger equation",2,8
2025,"knizhnik zamolodchikov equations",3,8
2026,"hard thermal",2,8
2027,"single species",2,8
2028,"lattice gauge field",3,8
2029,"homogeneous polynomials",2,8
2030,"zeta function",2,8
2031,"affine lie algebras",3,8
2032,"basic ideas",2,8
2033,"closed string theory",3,8
2034,"supersymmetric standard",2,8
2035,"transfer matrices",2,8
2036,"algebra cal",2,8
2037,"highest weight",2,8
2038,"poisson structure",2,8
2039,"two regimes",2,8
2040,"electro weak",2,8
2041,"leading log approximation",3,8
2042,"non equilibrium dynamics",3,8
2043,"second quantization",2,8
2044,"harmonic analysis",2,8
2045,"jacobi polynomials",2,8
